subject_id,spider score,swiss score, Parent CTX_image, center latitude, center longitude,CTX center x position,CTX center y position
487872,0.397,0.090,"P13_005953_1020_XN_78S057W",-79.85,304.74,2000,7500
487873,0.546,0.112,"P13_005953_1020_XN_78S057W",-79.79,304.65,2000,8100
487874,0.431,0.000,"P13_005953_1020_XN_78S057W",-79.73,304.56,2000,8700
487875,0.197,0.097,"P13_005953_1020_XN_78S057W",-79.68,304.46,2000,9300
487876,0.049,0.047,"P13_005953_1020_XN_78S057W",-79.62,304.37,2000,9900
487877,0.042,0.000,"P13_005953_1020_XN_78S057W",-79.56,304.29,2000,10500
487878,0.102,0.048,"P13_005953_1020_XN_78S057W",-79.50,304.20,2000,11100
487879,0.046,0.000,"P13_005953_1020_XN_78S057W",-79.44,304.11,2000,11700
487880,0.000,0.000,"P13_005953_1020_XN_78S057W",-79.38,304.02,2000,12300
487881,0.087,0.000,"P13_005953_1020_XN_78S057W",-79.32,303.94,2000,12900
487882,0.000,0.135,"P13_005953_1020_XN_78S057W",-79.26,303.86,2000,13500
487883,0.000,0.000,"P13_005953_1020_XN_78S057W",-79.21,303.77,2000,14100
487884,0.000,0.096,"P13_005953_1020_XN_78S057W",-79.15,303.69,2000,14700
487885,0.000,0.000,"P13_005953_1020_XN_78S057W",-79.09,303.61,2000,15300
487886,0.000,0.049,"P13_005953_1020_XN_78S057W",-79.03,303.53,2000,15900
487887,0.000,0.088,"P13_005953_1020_XN_78S057W",-78.97,303.45,2000,16500
487888,0.098,0.093,"P13_005953_1020_XN_78S057W",-78.91,303.37,2000,17100
487889,0.049,0.000,"P13_005953_1020_XN_78S057W",-78.85,303.29,2000,17700
487890,0.127,0.045,"P13_005953_1020_XN_78S057W",-78.79,303.21,2000,18300
487891,0.050,0.000,"P13_005953_1020_XN_78S057W",-78.73,303.13,2000,18900
487892,0.090,0.000,"P13_005953_1020_XN_78S057W",-78.67,303.06,2000,19500
487893,0.000,0.046,"P13_005953_1020_XN_78S057W",-78.62,302.98,2000,20100
487894,0.052,0.000,"P13_005953_1020_XN_78S057W",-78.56,302.91,2000,20700
487895,0.091,0.000,"P13_005953_1020_XN_78S057W",-78.50,302.83,2000,21300
487896,0.000,0.000,"P13_005953_1020_XN_78S057W",-78.44,302.76,2000,21900
487897,0.194,0.000,"P13_005953_1020_XN_78S057W",-78.38,302.69,2000,22500
487898,0.092,0.000,"P13_005953_1020_XN_78S057W",-78.32,302.61,2000,23100
487899,0.000,0.000,"P13_005953_1020_XN_78S057W",-78.26,302.54,2000,23700
487900,0.046,0.000,"P13_005953_1020_XN_78S057W",-78.20,302.47,2000,24300
487901,0.043,0.000,"P13_005953_1020_XN_78S057W",-78.14,302.40,2000,24900
487902,0.094,0.045,"P13_005953_1020_XN_78S057W",-78.08,302.33,2000,25500
487903,0.175,0.045,"P13_005953_1020_XN_78S057W",-78.02,302.26,2000,26100
487904,0.132,0.076,"P13_005953_1020_XN_78S057W",-77.96,302.20,2000,26700
487905,0.044,0.041,"P13_005953_1020_XN_78S057W",-77.91,302.13,2000,27300
487906,0.046,0.042,"P13_005953_1020_XN_78S057W",-77.85,302.06,2000,27900
487907,0.050,0.048,"P13_005953_1020_XN_78S057W",-77.79,302.00,2000,28500
487908,0.346,0.050,"P13_005953_1020_XN_78S057W",-77.73,301.93,2000,29100
487909,0.151,0.000,"P13_005953_1020_XN_78S057W",-77.67,301.86,2000,29700
487910,0.000,0.000,"P13_005953_1020_XN_78S057W",-77.61,301.80,2000,30300
487911,0.044,0.000,"P13_005953_1020_XN_78S057W",-77.55,301.74,2000,30900
487912,0.040,0.043,"P13_005953_1020_XN_78S057W",-77.49,301.67,2000,31500
487913,0.045,0.044,"P13_005953_1020_XN_78S057W",-77.43,301.61,2000,32100
487914,0.095,0.000,"P13_005953_1020_XN_78S057W",-77.37,301.55,2000,32700
487915,0.096,0.000,"P13_005953_1020_XN_78S057W",-77.31,301.48,2000,33300
487916,0.049,0.244,"P13_005953_1020_XN_78S057W",-77.25,301.42,2000,33900
487917,0.044,0.000,"P13_005953_1020_XN_78S057W",-77.19,301.36,2000,34500
487918,0.045,0.000,"P13_005953_1020_XN_78S057W",-77.13,301.30,2000,35100
487919,0.276,0.000,"P13_005953_1020_XN_78S057W",-77.07,301.24,2000,35700
487920,0.000,0.048,"P13_005953_1020_XN_78S057W",-77.01,301.18,2000,36300
487921,0.043,0.041,"P13_005953_1020_XN_78S057W",-76.96,301.12,2000,36900
487922,0.083,0.045,"P13_005953_1020_XN_78S057W",-76.90,301.07,2000,37500
487923,0.000,0.044,"P13_005953_1020_XN_78S057W",-76.84,301.01,2000,38100
487924,0.000,0.025,"P13_005953_1020_XN_78S057W",-76.78,300.95,2000,38700
487925,0.103,0.000,"P13_005953_1020_XN_78S057W",-76.72,300.89,2000,39300
487926,0.046,0.039,"P13_005953_1020_XN_78S057W",-76.66,300.84,2000,39900
487927,0.095,0.000,"P13_005953_1020_XN_78S057W",-76.60,300.78,2000,40500
487928,0.074,0.000,"P13_005953_1020_XN_78S057W",-76.54,300.73,2000,41100
487929,0.045,0.000,"P13_005953_1020_XN_78S057W",-76.48,300.67,2000,41700
487930,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.42,300.62,2000,42300
487931,0.142,0.000,"P13_005953_1020_XN_78S057W",-76.36,300.56,2000,42900
487932,0.025,0.000,"P13_005953_1020_XN_78S057W",-76.30,300.51,2000,43500
487933,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.24,300.45,2000,44100
487934,0.000,0.044,"P13_005953_1020_XN_78S057W",-76.18,300.40,2000,44700
487935,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.12,300.35,2000,45300
487936,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.06,300.30,2000,45900
487937,0.042,0.000,"P13_005953_1020_XN_78S057W",-76.00,300.24,2000,46500
487938,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.94,300.19,2000,47100
487939,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.88,300.14,2000,47700
487940,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.82,300.09,2000,48300
487941,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.76,300.04,2000,48900
487942,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.70,299.99,2000,49500
487943,0.047,0.038,"P13_005953_1020_XN_78S057W",-75.64,299.94,2000,50100
487944,0.039,0.000,"P13_005953_1020_XN_78S057W",-75.58,299.89,2000,50700
487945,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.52,299.84,2000,51300
487946,0.000,0.088,"P13_005953_1020_XN_78S057W",-75.46,299.79,2000,51900
487947,0.200,0.000,"P13_005953_1020_XN_78S057W",-80.54,306.32,2800,300
487948,0.500,0.042,"P13_005953_1020_XN_78S057W",-80.48,306.21,2800,900
487949,0.777,0.000,"P13_005953_1020_XN_78S057W",-80.42,306.10,2800,1500
487950,0.797,0.048,"P13_005953_1020_XN_78S057W",-80.36,306.00,2800,2100
487951,0.134,0.000,"P13_005953_1020_XN_78S057W",-80.30,305.89,2800,2700
487952,0.000,0.039,"P13_005953_1020_XN_78S057W",-80.24,305.79,2800,3300
487953,0.143,0.041,"P13_005953_1020_XN_78S057W",-80.19,305.69,2800,3900
487954,0.199,0.047,"P13_005953_1020_XN_78S057W",-80.13,305.59,2800,4500
487955,0.078,0.085,"P13_005953_1020_XN_78S057W",-80.07,305.49,2800,5100
487956,0.289,0.226,"P13_005953_1020_XN_78S057W",-80.01,305.39,2800,5700
487957,0.146,0.132,"P13_005953_1020_XN_78S057W",-79.95,305.29,2800,6300
487958,0.140,0.046,"P13_005953_1020_XN_78S057W",-79.89,305.19,2800,6900
487959,0.047,0.095,"P13_005953_1020_XN_78S057W",-79.83,305.10,2800,7500
487960,0.207,0.000,"P13_005953_1020_XN_78S057W",-79.78,305.00,2800,8100
487961,0.243,0.131,"P13_005953_1020_XN_78S057W",-79.72,304.91,2800,8700
487962,0.092,0.000,"P13_005953_1020_XN_78S057W",-79.66,304.82,2800,9300
487963,0.042,0.089,"P13_005953_1020_XN_78S057W",-79.60,304.73,2800,9900
487964,0.000,0.085,"P13_005953_1020_XN_78S057W",-79.54,304.64,2800,10500
487965,0.086,0.000,"P13_005953_1020_XN_78S057W",-79.48,304.55,2800,11100
487966,0.000,0.000,"P13_005953_1020_XN_78S057W",-79.42,304.46,2800,11700
487967,0.000,0.044,"P13_005953_1020_XN_78S057W",-79.36,304.37,2800,12300
487968,0.000,0.136,"P13_005953_1020_XN_78S057W",-79.31,304.28,2800,12900
487969,0.000,0.042,"P13_005953_1020_XN_78S057W",-79.25,304.20,2800,13500
487970,0.051,0.099,"P13_005953_1020_XN_78S057W",-79.19,304.11,2800,14100
487971,0.046,0.046,"P13_005953_1020_XN_78S057W",-79.13,304.03,2800,14700
487972,0.047,0.029,"P13_005953_1020_XN_78S057W",-79.07,303.94,2800,15300
487973,0.042,0.042,"P13_005953_1020_XN_78S057W",-79.01,303.86,2800,15900
487974,0.000,0.000,"P13_005953_1020_XN_78S057W",-78.95,303.78,2800,16500
487975,0.051,0.049,"P13_005953_1020_XN_78S057W",-78.89,303.70,2800,17100
487976,0.000,0.032,"P13_005953_1020_XN_78S057W",-78.84,303.62,2800,17700
487977,0.000,0.046,"P13_005953_1020_XN_78S057W",-78.78,303.54,2800,18300
487978,0.134,0.000,"P13_005953_1020_XN_78S057W",-78.72,303.46,2800,18900
487979,0.048,0.000,"P13_005953_1020_XN_78S057W",-78.66,303.38,2800,19500
487980,0.054,0.000,"P13_005953_1020_XN_78S057W",-78.60,303.30,2800,20100
487981,0.110,0.058,"P13_005953_1020_XN_78S057W",-78.54,303.23,2800,20700
487982,0.141,0.043,"P13_005953_1020_XN_78S057W",-78.48,303.15,2800,21300
487983,0.123,0.019,"P13_005953_1020_XN_78S057W",-78.42,303.08,2800,21900
487984,0.046,0.000,"P13_005953_1020_XN_78S057W",-78.36,303.00,2800,22500
487985,0.026,0.000,"P13_005953_1020_XN_78S057W",-78.30,302.93,2800,23100
487986,0.000,0.044,"P13_005953_1020_XN_78S057W",-78.24,302.86,2800,23700
487987,0.000,0.000,"P13_005953_1020_XN_78S057W",-78.19,302.78,2800,24300
487988,0.000,0.000,"P13_005953_1020_XN_78S057W",-78.13,302.71,2800,24900
487989,0.048,0.045,"P13_005953_1020_XN_78S057W",-78.07,302.64,2800,25500
487990,0.000,0.000,"P13_005953_1020_XN_78S057W",-78.01,302.57,2800,26100
487991,0.189,0.000,"P13_005953_1020_XN_78S057W",-77.95,302.50,2800,26700
487992,0.091,0.000,"P13_005953_1020_XN_78S057W",-77.89,302.43,2800,27300
487993,0.095,0.000,"P13_005953_1020_XN_78S057W",-77.83,302.37,2800,27900
487994,0.184,0.000,"P13_005953_1020_XN_78S057W",-77.77,302.30,2800,28500
487995,0.287,0.000,"P13_005953_1020_XN_78S057W",-77.71,302.23,2800,29100
487996,0.143,0.000,"P13_005953_1020_XN_78S057W",-77.65,302.16,2800,29700
487997,0.043,0.000,"P13_005953_1020_XN_78S057W",-77.59,302.10,2800,30300
487998,0.000,0.000,"P13_005953_1020_XN_78S057W",-77.53,302.03,2800,30900
487999,0.000,0.000,"P13_005953_1020_XN_78S057W",-77.47,301.97,2800,31500
488000,0.183,0.000,"P13_005953_1020_XN_78S057W",-77.42,301.90,2800,32100
488001,0.000,0.036,"P13_005953_1020_XN_78S057W",-77.36,301.84,2800,32700
488002,0.076,0.000,"P13_005953_1020_XN_78S057W",-77.30,301.78,2800,33300
488003,0.048,0.043,"P13_005953_1020_XN_78S057W",-77.24,301.71,2800,33900
488004,0.000,0.254,"P13_005953_1020_XN_78S057W",-77.18,301.65,2800,34500
488005,0.084,0.044,"P13_005953_1020_XN_78S057W",-77.12,301.59,2800,35100
488006,0.046,0.000,"P13_005953_1020_XN_78S057W",-77.06,301.53,2800,35700
488007,0.000,0.038,"P13_005953_1020_XN_78S057W",-77.00,301.47,2800,36300
488008,0.096,0.000,"P13_005953_1020_XN_78S057W",-76.94,301.41,2800,36900
488009,0.140,0.037,"P13_005953_1020_XN_78S057W",-76.88,301.35,2800,37500
488010,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.82,301.29,2800,38100
488011,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.76,301.23,2800,38700
488012,0.084,0.000,"P13_005953_1020_XN_78S057W",-76.70,301.17,2800,39300
488013,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.64,301.12,2800,39900
488014,0.047,0.041,"P13_005953_1020_XN_78S057W",-76.58,301.06,2800,40500
488015,0.050,0.000,"P13_005953_1020_XN_78S057W",-76.52,301.00,2800,41100
488016,0.043,0.043,"P13_005953_1020_XN_78S057W",-76.46,300.95,2800,41700
488017,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.41,300.89,2800,42300
488018,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.35,300.83,2800,42900
488019,0.045,0.000,"P13_005953_1020_XN_78S057W",-76.29,300.78,2800,43500
488020,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.23,300.72,2800,44100
488021,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.17,300.67,2800,44700
488022,0.093,0.000,"P13_005953_1020_XN_78S057W",-76.11,300.62,2800,45300
488023,0.000,0.044,"P13_005953_1020_XN_78S057W",-76.05,300.56,2800,45900
488024,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.99,300.51,2800,46500
488025,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.93,300.46,2800,47100
488026,0.052,0.000,"P13_005953_1020_XN_78S057W",-75.87,300.41,2800,47700
488027,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.81,300.35,2800,48300
488028,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.75,300.30,2800,48900
488029,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.69,300.25,2800,49500
488030,0.000,0.051,"P13_005953_1020_XN_78S057W",-75.63,300.20,2800,50100
488031,0.044,0.031,"P13_005953_1020_XN_78S057W",-75.57,300.15,2800,50700
488032,0.000,0.045,"P13_005953_1020_XN_78S057W",-75.51,300.10,2800,51300
488033,0.000,0.044,"P13_005953_1020_XN_78S057W",-75.45,300.05,2800,51900
488034,0.094,0.050,"P13_005953_1020_XN_78S057W",-80.52,306.70,3600,300
488035,0.072,0.043,"P13_005953_1020_XN_78S057W",-80.46,306.59,3600,900
488036,0.488,0.048,"P13_005953_1020_XN_78S057W",-80.40,306.48,3600,1500
488037,0.050,0.048,"P13_005953_1020_XN_78S057W",-80.34,306.37,3600,2100
488038,0.248,0.000,"P13_005953_1020_XN_78S057W",-80.28,306.27,3600,2700
488039,0.189,0.000,"P13_005953_1020_XN_78S057W",-80.22,306.16,3600,3300
488040,0.100,0.157,"P13_005953_1020_XN_78S057W",-80.17,306.06,3600,3900
488041,0.043,0.042,"P13_005953_1020_XN_78S057W",-80.11,305.95,3600,4500
488042,0.138,0.132,"P13_005953_1020_XN_78S057W",-80.05,305.85,3600,5100
488043,0.050,0.095,"P13_005953_1020_XN_78S057W",-79.99,305.75,3600,5700
488044,0.085,0.000,"P13_005953_1020_XN_78S057W",-79.93,305.65,3600,6300
488045,0.088,0.042,"P13_005953_1020_XN_78S057W",-79.87,305.55,3600,6900
488046,0.135,0.000,"P13_005953_1020_XN_78S057W",-79.82,305.46,3600,7500
488047,0.000,0.088,"P13_005953_1020_XN_78S057W",-79.76,305.36,3600,8100
488048,0.097,0.000,"P13_005953_1020_XN_78S057W",-79.70,305.26,3600,8700
488049,0.000,0.094,"P13_005953_1020_XN_78S057W",-79.64,305.17,3600,9300
488050,0.092,0.000,"P13_005953_1020_XN_78S057W",-79.58,305.08,3600,9900
488051,0.000,0.000,"P13_005953_1020_XN_78S057W",-79.52,304.98,3600,10500
488052,0.000,0.050,"P13_005953_1020_XN_78S057W",-79.46,304.89,3600,11100
488053,0.000,0.037,"P13_005953_1020_XN_78S057W",-79.41,304.80,3600,11700
488054,0.149,0.000,"P13_005953_1020_XN_78S057W",-79.35,304.71,3600,12300
488055,0.048,0.092,"P13_005953_1020_XN_78S057W",-79.29,304.62,3600,12900
488056,0.000,0.088,"P13_005953_1020_XN_78S057W",-79.23,304.53,3600,13500
488057,0.000,0.041,"P13_005953_1020_XN_78S057W",-79.17,304.45,3600,14100
488058,0.000,0.000,"P13_005953_1020_XN_78S057W",-79.11,304.36,3600,14700
488059,0.000,0.000,"P13_005953_1020_XN_78S057W",-79.05,304.28,3600,15300
488060,0.000,0.238,"P13_005953_1020_XN_78S057W",-78.99,304.19,3600,15900
488061,0.000,0.088,"P13_005953_1020_XN_78S057W",-78.94,304.11,3600,16500
488062,0.000,0.081,"P13_005953_1020_XN_78S057W",-78.88,304.03,3600,17100
488063,0.083,0.000,"P13_005953_1020_XN_78S057W",-78.82,303.94,3600,17700
488064,0.093,0.000,"P13_005953_1020_XN_78S057W",-78.76,303.86,3600,18300
488065,0.049,0.000,"P13_005953_1020_XN_78S057W",-78.70,303.78,3600,18900
488066,0.000,0.000,"P13_005953_1020_XN_78S057W",-78.64,303.70,3600,19500
488067,0.047,0.000,"P13_005953_1020_XN_78S057W",-78.58,303.63,3600,20100
488068,0.098,0.000,"P13_005953_1020_XN_78S057W",-78.52,303.55,3600,20700
488069,0.046,0.000,"P13_005953_1020_XN_78S057W",-78.46,303.47,3600,21300
488070,0.092,0.041,"P13_005953_1020_XN_78S057W",-78.41,303.39,3600,21900
488071,0.044,0.042,"P13_005953_1020_XN_78S057W",-78.35,303.32,3600,22500
488072,0.000,0.044,"P13_005953_1020_XN_78S057W",-78.29,303.24,3600,23100
488073,0.000,0.041,"P13_005953_1020_XN_78S057W",-78.23,303.17,3600,23700
488074,0.001,0.000,"P13_005953_1020_XN_78S057W",-78.17,303.10,3600,24300
488075,0.051,0.000,"P13_005953_1020_XN_78S057W",-78.11,303.02,3600,24900
488076,0.089,0.000,"P13_005953_1020_XN_78S057W",-78.05,302.95,3600,25500
488077,0.044,0.000,"P13_005953_1020_XN_78S057W",-77.99,302.88,3600,26100
488078,0.081,0.032,"P13_005953_1020_XN_78S057W",-77.93,302.81,3600,26700
488079,0.000,0.000,"P13_005953_1020_XN_78S057W",-77.87,302.74,3600,27300
488080,0.044,0.000,"P13_005953_1020_XN_78S057W",-77.81,302.67,3600,27900
488081,0.136,0.044,"P13_005953_1020_XN_78S057W",-77.76,302.60,3600,28500
488082,0.188,0.049,"P13_005953_1020_XN_78S057W",-77.70,302.53,3600,29100
488083,0.075,0.000,"P13_005953_1020_XN_78S057W",-77.64,302.46,3600,29700
488084,0.088,0.000,"P13_005953_1020_XN_78S057W",-77.58,302.40,3600,30300
488085,0.031,0.075,"P13_005953_1020_XN_78S057W",-77.52,302.33,3600,30900
488086,0.000,0.000,"P13_005953_1020_XN_78S057W",-77.46,302.26,3600,31500
488087,0.000,0.000,"P13_005953_1020_XN_78S057W",-77.40,302.20,3600,32100
488088,0.000,0.045,"P13_005953_1020_XN_78S057W",-77.34,302.13,3600,32700
488089,0.000,0.043,"P13_005953_1020_XN_78S057W",-77.28,302.07,3600,33300
488090,0.000,0.000,"P13_005953_1020_XN_78S057W",-77.22,302.00,3600,33900
488091,0.000,0.000,"P13_005953_1020_XN_78S057W",-77.16,301.94,3600,34500
488092,0.097,0.000,"P13_005953_1020_XN_78S057W",-77.10,301.88,3600,35100
488093,0.043,0.044,"P13_005953_1020_XN_78S057W",-77.04,301.82,3600,35700
488094,0.085,0.000,"P13_005953_1020_XN_78S057W",-76.99,301.75,3600,36300
488095,0.132,0.000,"P13_005953_1020_XN_78S057W",-76.93,301.69,3600,36900
488096,0.186,0.105,"P13_005953_1020_XN_78S057W",-76.87,301.63,3600,37500
488097,0.040,0.000,"P13_005953_1020_XN_78S057W",-76.81,301.57,3600,38100
488098,0.043,0.000,"P13_005953_1020_XN_78S057W",-76.75,301.51,3600,38700
488099,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.69,301.45,3600,39300
488100,0.000,0.045,"P13_005953_1020_XN_78S057W",-76.63,301.39,3600,39900
488101,0.125,0.000,"P13_005953_1020_XN_78S057W",-76.57,301.34,3600,40500
488102,0.000,0.046,"P13_005953_1020_XN_78S057W",-76.51,301.28,3600,41100
488103,0.130,0.038,"P13_005953_1020_XN_78S057W",-76.45,301.22,3600,41700
488104,0.099,0.046,"P13_005953_1020_XN_78S057W",-76.39,301.16,3600,42300
488105,0.051,0.048,"P13_005953_1020_XN_78S057W",-76.33,301.11,3600,42900
488106,0.051,0.144,"P13_005953_1020_XN_78S057W",-76.27,301.05,3600,43500
488107,0.063,0.000,"P13_005953_1020_XN_78S057W",-76.21,300.99,3600,44100
488108,0.047,0.000,"P13_005953_1020_XN_78S057W",-76.15,300.94,3600,44700
488109,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.09,300.88,3600,45300
488110,0.049,0.000,"P13_005953_1020_XN_78S057W",-76.03,300.83,3600,45900
488111,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.97,300.78,3600,46500
488112,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.91,300.72,3600,47100
488113,0.047,0.000,"P13_005953_1020_XN_78S057W",-75.86,300.67,3600,47700
488114,0.156,0.000,"P13_005953_1020_XN_78S057W",-75.80,300.62,3600,48300
488115,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.74,300.56,3600,48900
488116,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.68,300.51,3600,49500
488117,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.62,300.46,3600,50100
488118,0.041,0.000,"P13_005953_1020_XN_78S057W",-75.56,300.41,3600,50700
488119,0.000,0.045,"P13_005953_1020_XN_78S057W",-75.50,300.36,3600,51300
488120,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.44,300.31,3600,51900
488121,0.092,0.000,"P13_005953_1020_XN_78S057W",-80.50,307.08,4400,300
488122,0.111,0.076,"P13_005953_1020_XN_78S057W",-80.44,306.97,4400,900
488123,0.000,0.050,"P13_005953_1020_XN_78S057W",-80.38,306.85,4400,1500
488124,0.099,0.047,"P13_005953_1020_XN_78S057W",-80.32,306.74,4400,2100
488125,0.141,0.133,"P13_005953_1020_XN_78S057W",-80.26,306.64,4400,2700
488126,0.340,0.138,"P13_005953_1020_XN_78S057W",-80.21,306.53,4400,3300
488127,0.281,0.098,"P13_005953_1020_XN_78S057W",-80.15,306.42,4400,3900
488128,0.051,0.139,"P13_005953_1020_XN_78S057W",-80.09,306.32,4400,4500
488129,0.093,0.000,"P13_005953_1020_XN_78S057W",-80.03,306.21,4400,5100
488130,0.302,0.046,"P13_005953_1020_XN_78S057W",-79.97,306.11,4400,5700
488131,0.124,0.141,"P13_005953_1020_XN_78S057W",-79.91,306.01,4400,6300
488132,0.189,0.091,"P13_005953_1020_XN_78S057W",-79.86,305.91,4400,6900
488133,0.496,0.041,"P13_005953_1020_XN_78S057W",-79.80,305.81,4400,7500
488134,0.123,0.135,"P13_005953_1020_XN_78S057W",-79.74,305.71,4400,8100
488135,0.036,0.122,"P13_005953_1020_XN_78S057W",-79.68,305.61,4400,8700
488136,0.046,0.086,"P13_005953_1020_XN_78S057W",-79.62,305.52,4400,9300
488137,0.106,0.100,"P13_005953_1020_XN_78S057W",-79.56,305.42,4400,9900
488138,0.041,0.102,"P13_005953_1020_XN_78S057W",-79.51,305.33,4400,10500
488139,0.000,0.095,"P13_005953_1020_XN_78S057W",-79.45,305.23,4400,11100
488140,0.050,0.099,"P13_005953_1020_XN_78S057W",-79.39,305.14,4400,11700
488141,0.000,0.046,"P13_005953_1020_XN_78S057W",-79.33,305.05,4400,12300
488142,0.044,0.081,"P13_005953_1020_XN_78S057W",-79.27,304.96,4400,12900
488143,0.000,0.042,"P13_005953_1020_XN_78S057W",-79.21,304.87,4400,13500
488144,0.000,0.138,"P13_005953_1020_XN_78S057W",-79.15,304.78,4400,14100
488145,0.045,0.012,"P13_005953_1020_XN_78S057W",-79.09,304.69,4400,14700
488146,0.000,0.087,"P13_005953_1020_XN_78S057W",-79.04,304.61,4400,15300
488147,0.000,0.000,"P13_005953_1020_XN_78S057W",-78.98,304.52,4400,15900
488148,0.000,0.142,"P13_005953_1020_XN_78S057W",-78.92,304.44,4400,16500
488149,0.000,0.036,"P13_005953_1020_XN_78S057W",-78.86,304.35,4400,17100
488150,0.045,0.000,"P13_005953_1020_XN_78S057W",-78.80,304.27,4400,17700
488151,0.000,0.000,"P13_005953_1020_XN_78S057W",-78.74,304.19,4400,18300
488152,0.097,0.000,"P13_005953_1020_XN_78S057W",-78.68,304.10,4400,18900
488153,0.043,0.000,"P13_005953_1020_XN_78S057W",-78.62,304.02,4400,19500
488154,0.000,0.045,"P13_005953_1020_XN_78S057W",-78.57,303.94,4400,20100
488155,0.000,0.043,"P13_005953_1020_XN_78S057W",-78.51,303.86,4400,20700
488156,0.144,0.000,"P13_005953_1020_XN_78S057W",-78.45,303.79,4400,21300
488157,0.172,0.041,"P13_005953_1020_XN_78S057W",-78.39,303.71,4400,21900
488158,0.035,0.048,"P13_005953_1020_XN_78S057W",-78.33,303.63,4400,22500
488159,0.000,0.000,"P13_005953_1020_XN_78S057W",-78.27,303.55,4400,23100
488160,0.000,0.000,"P13_005953_1020_XN_78S057W",-78.21,303.48,4400,23700
488161,0.029,0.000,"P13_005953_1020_XN_78S057W",-78.15,303.40,4400,24300
488162,0.000,0.000,"P13_005953_1020_XN_78S057W",-78.09,303.33,4400,24900
488163,0.000,0.019,"P13_005953_1020_XN_78S057W",-78.04,303.26,4400,25500
488164,0.085,0.000,"P13_005953_1020_XN_78S057W",-77.98,303.18,4400,26100
488165,0.000,0.103,"P13_005953_1020_XN_78S057W",-77.92,303.11,4400,26700
488166,0.089,0.000,"P13_005953_1020_XN_78S057W",-77.86,303.04,4400,27300
488167,0.000,0.000,"P13_005953_1020_XN_78S057W",-77.80,302.97,4400,27900
488168,0.186,0.089,"P13_005953_1020_XN_78S057W",-77.74,302.90,4400,28500
488169,0.093,0.000,"P13_005953_1020_XN_78S057W",-77.68,302.83,4400,29100
488170,0.044,0.042,"P13_005953_1020_XN_78S057W",-77.62,302.76,4400,29700
488171,0.032,0.127,"P13_005953_1020_XN_78S057W",-77.56,302.69,4400,30300
488172,0.000,0.000,"P13_005953_1020_XN_78S057W",-77.50,302.62,4400,30900
488173,0.000,0.000,"P13_005953_1020_XN_78S057W",-77.44,302.56,4400,31500
488174,0.000,0.000,"P13_005953_1020_XN_78S057W",-77.38,302.49,4400,32100
488175,0.000,0.039,"P13_005953_1020_XN_78S057W",-77.33,302.42,4400,32700
488176,0.000,0.049,"P13_005953_1020_XN_78S057W",-77.27,302.36,4400,33300
488177,0.046,0.047,"P13_005953_1020_XN_78S057W",-77.21,302.29,4400,33900
488178,0.043,0.000,"P13_005953_1020_XN_78S057W",-77.15,302.23,4400,34500
488179,0.046,0.045,"P13_005953_1020_XN_78S057W",-77.09,302.16,4400,35100
488180,0.097,0.045,"P13_005953_1020_XN_78S057W",-77.03,302.10,4400,35700
488181,0.041,0.041,"P13_005953_1020_XN_78S057W",-76.97,302.04,4400,36300
488182,0.081,0.000,"P13_005953_1020_XN_78S057W",-76.91,301.97,4400,36900
488183,0.183,0.045,"P13_005953_1020_XN_78S057W",-76.85,301.91,4400,37500
488184,0.100,0.048,"P13_005953_1020_XN_78S057W",-76.79,301.85,4400,38100
488185,0.000,0.041,"P13_005953_1020_XN_78S057W",-76.73,301.79,4400,38700
488186,0.092,0.033,"P13_005953_1020_XN_78S057W",-76.67,301.73,4400,39300
488187,0.030,0.000,"P13_005953_1020_XN_78S057W",-76.61,301.67,4400,39900
488188,0.000,0.091,"P13_005953_1020_XN_78S057W",-76.55,301.61,4400,40500
